label,count,cluster_id,anchor_key,anchor_display,anchor_category,value_type,reason,normalized
Nhình yêu cầu,1,1067,NHINH_YEU_CAU,Nhình yêu cầu,other,TEXT,cluster->new_anchor,nhinh yeu cau
Những người dùng,1,1084,NHUNG_NGUOI_DUNG,Những người dùng,other,TEXT,cluster->new_anchor,nhung nguoi dung
Number Hướng dẫn,1,1086,NUMBER_HUONG_DAN,Number Hướng dẫn,other,TEXT,cluster->new_anchor,number huong dan
Number Routing Bank,1,1087,NUMBER_ROUTING_BANK,Number Routing Bank,other,TEXT,cluster->new_anchor,number routing bank
Nữ người dùng,1,1088,NU_NGUOI_DUNG,Nữ người dùng,other,TEXT,cluster->new_anchor,nu nguoi dung
Đội giải quyết tranh chấp,1,1443,OI_GIAI_QUYET_TRANH_CHAP,Đội giải quyết tranh chấp,other,TEXT,cluster->new_anchor,đoi giai quyet tranh chap
Online Banking,22,79,ONLINE_BANKING,Online Banking,other,TEXT,cluster->new_anchor,online banking
Online Banking Portal,5,79,ONLINE_BANKING,Online Banking,other,TEXT,cluster->new_anchor,online banking portal
Online Banking Platform,2,510,ONLINE_BANKING_PLATFORM,Online Banking Platform,other,TEXT,cluster->new_anchor,online banking platform
Online Lender 1,4,293,ONLINE_LENDER_1,Online Lender 1,other,TEXT,cluster->new_anchor,online lender 1
Online Lender 2,5,252,ONLINE_LENDER_2,Online Lender 2,other,TEXT,cluster->new_anchor,online lender 2
Online Lender,1,252,ONLINE_LENDER_2,Online Lender 2,other,TEXT,cluster->new_anchor,online lender
Order History,2,511,ORDER_HISTORY,Order History,other,TEXT,cluster->new_anchor,order history
Order Number,6,218,ORDER_NUMBER,Order Number,other,TEXT,cluster->new_anchor,order number
Number Order,5,218,ORDER_NUMBER,Order Number,other,TEXT,cluster->new_anchor,number order
Độ ID giao dịch,1,1437,O_ID_GIAO_DICH,Độ ID giao dịch,other,TEXT,cluster->new_anchor,đo id transaction
Độ ngày,1,1438,O_NGAY,Độ ngày,other,TEXT,cluster->new_anchor,đo ngay
độ số bảo hiểm xã hội của bạn,1,1447,O_SO_BAO_HIEM_XA_HOI_CUA_BAN,độ số bảo hiểm xã hội của bạn,other,TEXT,cluster->new_anchor,đo so bao hiem xa hoi cua ban
Độ tiền chuyển khoản,2,576,O_TIEN_CHUYEN_KHOAN,Độ tiền chuyển khoản,other,TEXT,cluster->new_anchor,đo tien chuyen khoan
Độ số chuyển khoản,1,576,O_TIEN_CHUYEN_KHOAN,Độ tiền chuyển khoản,other,TEXT,cluster->new_anchor,đo so chuyen khoan
Partnerks,1,1094,PARTNERKS,Partnerks,other,TEXT,cluster->new_anchor,partnerks
Payment,10,144,PAYMENT,Payment,other,TEXT,cluster->new_anchor,payment
"Payment""",1,144,PAYMENT,Payment,other,TEXT,cluster->new_anchor,payment
Payments,49,41,PAYMENTS,Payments,other,TEXT,cluster->new_anchor,payments
My Payments,1,41,PAYMENTS,Payments,other,TEXT,cluster->new_anchor,my payments
Payment & Billing,1,1096,PAYMENT_BILLING,Payment & Billing,other,TEXT,cluster->new_anchor,payment & billing
Payment History,30,60,PAYMENT_HISTORY,Payment History,other,TEXT,cluster->new_anchor,payment history
View Payment History,4,60,PAYMENT_HISTORY,Payment History,other,TEXT,cluster->new_anchor,view payment history
Payment Records,1,1097,PAYMENT_RECORDS,Payment Records,other,TEXT,cluster->new_anchor,payment records
Payment Section,1,1098,PAYMENT_SECTION,Payment Section,other,TEXT,cluster->new_anchor,payment section
Payment Summary,1,1099,PAYMENT_SUMMARY,Payment Summary,other,TEXT,cluster->new_anchor,payment summary
Peer-to-Peer-Peer Platforms,1,1100,PEER_TO_PEER_PEER_PLATFORMS,Peer-to-Peer-Peer Platforms,other,TEXT,cluster->new_anchor,peer to peer peer platforms
Personal Identification Information,1,1101,PERSONAL_INFORMATION,Personal Information,other,TEXT,cluster->new_anchor,personal identification information
Personal Information,1,1101,PERSONAL_INFORMATION,Personal Information,other,TEXT,cluster->new_anchor,personal information
Phone,4,294,PHONE,Phone,other,PHONE,cluster->new_anchor,phone
Telephone,1,294,PHONE,Phone,other,PHONE,cluster->new_anchor,phone
phone,1,294,PHONE,Phone,other,PHONE,cluster->new_anchor,phone
Phone Call,1,1102,PHONE_CALL,Phone Call,other,PHONE,cluster->new_anchor,phone call
POT,1,1093,POT,POT,other,TEXT,cluster->new_anchor,pot
Pricing,4,295,PRICING,Pricing,other,TEXT,cluster->new_anchor,pricing
Privacy,2,513,PRIVACY,Privacy,other,TEXT,cluster->new_anchor,privacy
Profile,140,22,PROFILE,Profile,other,TEXT,cluster->new_anchor,profile
Profile Management,1,1104,PROFILE_MANAGEMENT,Profile Management,other,TEXT,cluster->new_anchor,profile management
Profile Name,1,1105,PROFILE_NAME,Profile Name,other,TEXT,cluster->new_anchor,profile name
Profile Settings,1,1106,PROFILE_SETTINGS,Profile Settings,other,TEXT,cluster->new_anchor,profile settings
Settings Profile,1,1106,PROFILE_SETTINGS,Profile Settings,other,TEXT,cluster->new_anchor,settings profile
Profile Username,1,1107,PROFILE_USERNAME,Profile Username,other,TEXT,cluster->new_anchor,profile username
Profil của tôi,1,1103,PROFIL_CUA_TOI,Profil của tôi,other,TEXT,cluster->new_anchor,profil cua toi
Property Address,4,296,PROPERTY_ADDRESS,Property Address,other,ADDRESS,cluster->new_anchor,property address
Reason,2,515,REASON,Reason,other,TEXT,cluster->new_anchor,reason
Reason for Cancellation,1,1108,REASON_FOR_CANCELLATION,Reason for Cancellation,other,TEXT,cluster->new_anchor,reason for cancellation
Recent Transactions,3,364,RECENT_TRANSACTIONS,Recent Transactions,other,TEXT,cluster->new_anchor,recent transaction
Recipient Name,1,1109,RECIPIENT_NAME,Recipient Name,other,TEXT,cluster->new_anchor,recipient name
Recipient's Name,1,1109,RECIPIENT_NAME,Recipient Name,other,TEXT,cluster->new_anchor,recipient s name
Refinancing bộ,1,1110,REFINANCING_BO,Refinancing bộ,other,TEXT,cluster->new_anchor,refinancing bo
Refund,7,195,REFUND,Refund,other,TEXT,cluster->new_anchor,refund
Rent Amount,1,1111,RENT_AMOUNT,Rent Amount,other,TEXT,cluster->new_anchor,rent amount
Report a Problem,1,1112,REPORT_A_PROBLEM,Report a Problem,other,TEXT,cluster->new_anchor,report a problem
Reset,1,1114,RESET,Reset,other,TEXT,cluster->new_anchor,reset
Response Time,12,127,RESPONSE_TIME,Response Time,other,TEXT,cluster->new_anchor,response time
Email Response Time,7,127,RESPONSE_TIME,Response Time,other,EMAIL,cluster->new_anchor,email response time
Response Time.,1,1115,RESPONSE_TIME,Response Time.,other,TEXT,cluster->new_anchor,response time.
Response Timeframe,2,516,RESPONSE_TIMEFRAME,Response Timeframe,other,TEXT,cluster->new_anchor,response timeframe
Reverse,1,1116,REVERSE,Reverse,other,TEXT,cluster->new_anchor,reverse
Revoke,1,1117,REVOKE,Revoke,other,TEXT,cluster->new_anchor,revoke
routing,1,1318,ROUTING,routing,other,TEXT,cluster->new_anchor,routing
Sản khoản chuyển khoản,1,1139,SAN_KHOAN_CHUYEN_KHOAN,Sản khoản chuyển khoản,other,TEXT,cluster->new_anchor,san khoan chuyen khoan
Sản phần thanh toán,1,1140,SAN_PHAN_THANH_TOAN,Sản phần thanh toán,other,TEXT,cluster->new_anchor,san phan thanh toan
Save,6,220,SAVE,Save,other,TEXT,cluster->new_anchor,save
Save Changes,1,1118,SAVE_CHANGES,Save Changes,other,TEXT,cluster->new_anchor,save changes
Savings,1,1119,SAVINGS,Savings,other,TEXT,cluster->new_anchor,savings
Security,41,47,SECURITY,Security,other,TEXT,cluster->new_anchor,security
Security Code,3,366,SECURITY_CODE,Security Code,other,TEXT,cluster->new_anchor,security code
Code Security,2,366,SECURITY_CODE,Security Code,other,TEXT,cluster->new_anchor,code security
Security Settings,1,1120,SECURITY_SETTINGS,Security Settings,other,TEXT,cluster->new_anchor,security settings
Settings Security,1,1120,SECURITY_SETTINGS,Security Settings,other,TEXT,cluster->new_anchor,settings security
Sender's Information,1,1121,SENDER_S_INFORMATION,Sender's Information,other,TEXT,cluster->new_anchor,sender s information
Sender's Name,1,1122,SENDER_S_NAME,Sender's Name,other,TEXT,cluster->new_anchor,sender s name
Send Money,9,159,SEND_MONEY,Send Money,other,TEXT,cluster->new_anchor,send money
Settings,10,145,SETTINGS,Settings,other,TEXT,cluster->new_anchor,settings
Shipping Address,1,1124,SHIPPING_ADDRESS,Shipping Address,other,ADDRESS,cluster->new_anchor,shipping address
Sign In,2,517,SIGN_IN,Sign In,other,TEXT,cluster->new_anchor,sign in
Sign-in,2,517,SIGN_IN,Sign In,other,TEXT,cluster->new_anchor,sign in
Sign Up,2,518,SIGN_UP,Sign Up,other,TEXT,cluster->new_anchor,sign up
Social Media Platform,3,368,SOCIAL_MEDIA_PLATFORM,Social Media Platform,other,TEXT,cluster->new_anchor,social media platform
Social Media Platform.,1,1125,SOCIAL_MEDIA_PLATFORM,Social Media Platform.,other,TEXT,cluster->new_anchor,social media platform.
Social Media Profile Name,1,1126,SOCIAL_MEDIA_PROFILE_NAME,Social Media Profile Name,other,TEXT,cluster->new_anchor,social media profile name
Số bảo mật xã hội,1,1141,SO_BAO_MAT_XA_HOI,Số bảo mật xã hội,other,TEXT,cluster->new_anchor,so bao lost xa hoi
Điều Số Bảo mật Xã hội,1,1141,SO_BAO_MAT_XA_HOI,Số bảo mật xã hội,other,TEXT,cluster->new_anchor,đieu so bao lost xa hoi
Điều bảo mật xã hội,1,1141,SO_BAO_MAT_XA_HOI,Số bảo mật xã hội,other,TEXT,cluster->new_anchor,đieu bao lost xa hoi
Điều số Bảo mật Xã hội Cuối cùng,1,1141,SO_BAO_MAT_XA_HOI,Số bảo mật xã hội,other,TEXT,cluster->new_anchor,đieu so bao lost xa hoi cuoi cung
Specific Inquiry,1,1128,SPECIFIC_INQUIRY,Specific Inquiry,other,TEXT,cluster->new_anchor,specific inquiry
Specific Issue,1,1129,SPECIFIC_ISSUE,Specific Issue,other,TEXT,cluster->new_anchor,specific issue
Sport,1,1130,SPORT,Sport,other,TEXT,cluster->new_anchor,sport
Sport Email Address,1,1131,SPORT_EMAIL_ADDRESS,Sport Email Address,other,EMAIL,cluster->new_anchor,sport email address
Standard Response Time,1,1132,STANDARD_RESPONSE_TIME,Standard Response Time,other,TEXT,cluster->new_anchor,standard response time
Statement,3,369,STATEMENT,Statement,other,TEXT,cluster->new_anchor,statement
Statements,1,369,STATEMENT,Statement,other,TEXT,cluster->new_anchor,statement
Stop,1,1133,STOP,Stop,other,TEXT,cluster->new_anchor,stop
Submit,4,297,SUBMIT,Submit,other,TEXT,cluster->new_anchor,submit
Supdate,1,1134,SUPDATE,Supdate,other,TEXT,cluster->new_anchor,supdate
Supmit,1,1135,SUPMIT,Supmit,other,TEXT,cluster->new_anchor,supmit
Supporting Hours.,1,1137,SUPPORTING_HOURS,Supporting Hours.,other,TEXT,cluster->new_anchor,supporting hours.
support@example.com,1,1319,SUPPORT_EXAMPLE_COM,support@example.com,other,TEXT,cluster->new_anchor,support@example.com
Tài hoạt động,1,1217,TAI_HOAT_ONG,Tài hoạt động,other,TEXT,cluster->new_anchor,tai hoat đong
Tài điện thoại của bộ phận gian lận,1,1233,TAI_IEN_THOAI_CUA_BO_PHAN_GIAN_LAN,Tài điện thoại của bộ phận gian lận,other,TEXT,cluster->new_anchor,tai đien thoai cua bo phan gian lan
Tài điện thoại kích hoạt,1,1234,TAI_IEN_THOAI_KICH_HOAT,Tài điện thoại kích hoạt,other,TEXT,cluster->new_anchor,tai đien thoai activate
Điều kích hoạt Điện thoại,1,1234,TAI_IEN_THOAI_KICH_HOAT,Tài điện thoại kích hoạt,other,TEXT,cluster->new_anchor,đieu activate đien thoai
Tài liệu đăng ký,1,1229,TAI_LIEU_ANG_KY,Tài liệu đăng ký,other,TEXT,cluster->new_anchor,tai lieu đang ky
Tài liệu liên lạc,2,540,TAI_LIEU_LIEN_LAC,Tài liệu liên lạc,other,TEXT,cluster->new_anchor,tai lieu lien lac
Tài liệu Quản lý,1,1223,TAI_LIEU_QUAN_LY,Tài liệu Quản lý,other,TEXT,cluster->new_anchor,tai lieu quan ly
Tài liệu sử dụng quốc tế,1,1226,TAI_LIEU_SU_DUNG_QUOC_TE,Tài liệu sử dụng quốc tế,other,TEXT,cluster->new_anchor,tai lieu su dung quoc te
Tài liệu Tài chính,1,1224,TAI_LIEU_TAI_CHINH,Tài liệu Tài chính,other,TEXT,cluster->new_anchor,tai lieu tai chinh
Tài liệu tài chính,1,1224,TAI_LIEU_TAI_CHINH,Tài liệu Tài chính,other,TEXT,cluster->new_anchor,tai lieu tai chinh
Tài số điện thoại của bộ ngoại giao,1,1231,TAI_SO_IEN_THOAI_CUA_BO_NGOAI_GIAO,Tài số điện thoại của bộ ngoại giao,other,TEXT,cluster->new_anchor,tai so đien thoai cua bo ngoai giao
Talk to a Agent,1,1143,TALK_TO_A_AGENT,Talk to a Agent,other,TEXT,cluster->new_anchor,talk to a agent
Talk to an Agent,1,1143,TALK_TO_A_AGENT,Talk to a Agent,other,TEXT,cluster->new_anchor,talk to an agent
Talk to a Human,1,1144,TALK_TO_A_HUMAN,Talk to a Human,other,TEXT,cluster->new_anchor,talk to a human
Tăng ID,1,1268,TANG_ID,Tăng ID,other,TEXT,cluster->new_anchor,tang id
Tan tích các điều khoản tiền ủng hộ của bạn,1,1146,TAN_TICH_CAC_IEU_KHOAN_TIEN_UNG_HO_CUA_BAN,Tan tích các điều khoản tiền ủng hộ của bạn,other,TEXT,cluster->new_anchor,tan tich cac đieu khoan tien ung ho cua ban
Tan tích các lựa chọn khác,1,1145,TAN_TICH_CAC_LUA_CHON_KHAC,Tan tích các lựa chọn khác,other,TEXT,cluster->new_anchor,tan tich cac lua chon khac
Tập chuyển giao tổng hợp,1,1273,TAP_CHUYEN_GIAO_TONG_HOP,Tập chuyển giao tổng hợp,other,TEXT,cluster->new_anchor,tap chuyen giao tong hop
Tập chuyển khoản,1,1274,TAP_CHUYEN_KHOAN,Tập chuyển khoản,other,TEXT,cluster->new_anchor,tap chuyen khoan
Tập lịch chuyển khoản,1,1274,TAP_CHUYEN_KHOAN,Tập chuyển khoản,other,TEXT,cluster->new_anchor,tap lich chuyen khoan
Tập lịch sử chuyển khoản,1,1274,TAP_CHUYEN_KHOAN,Tập chuyển khoản,other,TEXT,cluster->new_anchor,tap lich su chuyen khoan
Tập chuyển lịch,1,1275,TAP_CHUYEN_LICH,Tập chuyển lịch,other,TEXT,cluster->new_anchor,tap chuyen lich
Tập dịch gần đây,1,1276,TAP_DICH_GAN_AY,Tập dịch gần đây,other,TEXT,cluster->new_anchor,tap dich gan đay
Tập dịch lịch sử,1,1277,TAP_DICH_LICH_SU,Tập dịch lịch sử,other,TEXT,cluster->new_anchor,tap dich lich su
Tập lịch giao dịch,6,224,TAP_LICH_GIAO_DICH,Tập lịch giao dịch,other,TEXT,cluster->new_anchor,tap lich transaction
Tập nhật giao dịch,3,224,TAP_LICH_GIAO_DICH,Tập lịch giao dịch,other,TEXT,cluster->new_anchor,tap nhat transaction
Tập lịch giao dịch mới,1,224,TAP_LICH_GIAO_DICH,Tập lịch giao dịch,other,TEXT,cluster->new_anchor,tap lich transaction moi
Tập lịch đơn,1,1282,TAP_LICH_ON,Tập lịch đơn,other,TEXT,cluster->new_anchor,tap lich đon
Tập lịch sử thanh toán,8,175,TAP_LICH_SU_THANH_TOAN,Tập lịch sử thanh toán,other,TEXT,cluster->new_anchor,tap lich su thanh toan
Tập toán Lịch sử,3,175,TAP_LICH_SU_THANH_TOAN,Tập lịch sử thanh toán,other,TEXT,cluster->new_anchor,tap toan lich su
Tập toán lịch sử,3,175,TAP_LICH_SU_THANH_TOAN,Tập lịch sử thanh toán,other,TEXT,cluster->new_anchor,tap toan lich su
Tập lịch sử,2,175,TAP_LICH_SU_THANH_TOAN,Tập lịch sử thanh toán,other,TEXT,cluster->new_anchor,tap lich su
Tên Lịch sử thanh toán,1,175,TAP_LICH_SU_THANH_TOAN,Tập lịch sử thanh toán,other,TEXT,cluster->new_anchor,ten lich su thanh toan
Tập nhật,1,1283,TAP_NHAT,Tập nhật,other,TEXT,cluster->new_anchor,tap nhat
Tập nhật chuyển giao,1,1284,TAP_NHAT_CHUYEN_GIAO,Tập nhật chuyển giao,other,TEXT,cluster->new_anchor,tap nhat chuyen giao
Tập nhật của Công ty,1,1285,TAP_NHAT_CUA_CONG_TY,Tập nhật của Công ty,other,TEXT,cluster->new_anchor,tap nhat cua cong ty
Tập nhật của Công ty URL,1,1285,TAP_NHAT_CUA_CONG_TY,Tập nhật của Công ty,other,URL,cluster->new_anchor,tap nhat cua cong ty url
Tập nhật giờ,1,1286,TAP_NHAT_GIO,Tập nhật giờ,other,TEXT,cluster->new_anchor,tap nhat gio
Tập nhật địa chỉ email,1,1293,TAP_NHAT_IA_CHI_EMAIL,Tập nhật địa chỉ email,other,EMAIL,cluster->new_anchor,tap nhat đia chi email
Tập nhật năm,1,1289,TAP_NHAT_NAM,Tập nhật năm,other,TEXT,cluster->new_anchor,tap nhat nam
Tập nhật ngày,1,1288,TAP_NHAT_NGAY,Tập nhật ngày,other,TEXT,cluster->new_anchor,tap nhat ngay
Tập nhật rút tiền,1,1290,TAP_NHAT_RUT_TIEN,Tập nhật rút tiền,other,TEXT,cluster->new_anchor,tap nhat rut tien
Tập nhật sinh nhật,1,1291,TAP_NHAT_SINH_NHAT,Tập nhật sinh nhật,other,TEXT,cluster->new_anchor,tap nhat sinh nhat
Tập nhật số điện thoại,2,549,TAP_NHAT_SO_IEN_THOAI,Tập nhật số điện thoại,other,TEXT,cluster->new_anchor,tap nhat so đien thoai
Tập nhật thanh toán,30,61,TAP_NHAT_THANH_TOAN,Tập nhật thanh toán,other,TEXT,cluster->new_anchor,tap nhat thanh toan
Tập toán của tôi,1,61,TAP_NHAT_THANH_TOAN,Tập nhật thanh toán,other,TEXT,cluster->new_anchor,tap toan cua toi
Tập nhật tiền mặt,2,550,TAP_NHAT_TIEN_MAT,Tập nhật tiền mặt,other,TEXT,cluster->new_anchor,tap nhat tien lost
Tập nhật thanh toán tiền mặt,1,550,TAP_NHAT_TIEN_MAT,Tập nhật tiền mặt,other,TEXT,cluster->new_anchor,tap nhat thanh toan tien lost
Tập toán tiền mặt,1,550,TAP_NHAT_TIEN_MAT,Tập nhật tiền mặt,other,TEXT,cluster->new_anchor,tap toan tien lost
Tập toán tổng hợp,6,225,TAP_TOAN_TONG_HOP,Tập toán tổng hợp,other,TEXT,cluster->new_anchor,tap toan tong hop
Tập trình của tôi,2,551,TAP_TRINH_CUA_TOI,Tập trình của tôi,other,TEXT,cluster->new_anchor,tap trinh cua toi
Tập nhật của tôi,1,551,TAP_TRINH_CUA_TOI,Tập trình của tôi,other,TEXT,cluster->new_anchor,tap nhat cua toi
Tập trình giao dịch,4,307,TAP_TRINH_GIAO_DICH,Tập trình giao dịch,other,TEXT,cluster->new_anchor,tap trinh transaction
Tập việc,1,1295,TAP_VIEC,Tập việc,other,TEXT,cluster->new_anchor,tap viec
Tất cả các chi tiết thêm,1,1271,TAT_CA_CAC_CHI_TIET_THEM,Tất cả các chi tiết thêm,other,TEXT,cluster->new_anchor,tat ca cac chi tiet them
Tay sinh,5,253,TAY_SINH,Tay sinh,other,TEXT,cluster->new_anchor,tay sinh
Tay của sinh,2,253,TAY_SINH,Tay sinh,other,TEXT,cluster->new_anchor,tay cua sinh
Tay ngày sinh,1,253,TAY_SINH,Tay sinh,other,TEXT,cluster->new_anchor,tay ngay sinh
Telephone Banking Number,1,1147,TELEPHONE_BANKING_NUMBER,Telephone Banking Number,other,PHONE,cluster->new_anchor,phone banking number
Temporary Freeze,1,1148,TEMPORARY_FREEZE,Temporary Freeze,other,TEXT,cluster->new_anchor,temporary freeze
Tên đầu tiên,4,305,TEN_AU_TIEN,Tên đầu tiên,other,TEXT,cluster->new_anchor,ten đau tien
Điều đầu tiên,3,305,TEN_AU_TIEN,Tên đầu tiên,other,TEXT,cluster->new_anchor,đieu đau tien
Tên đầy đủ,92,29,TEN_AY_U,Tên đầy đủ,other,TEXT,cluster->new_anchor,ten đay đu
Nhạc đầy đủ,2,29,TEN_AY_U,Tên đầy đủ,other,TEXT,cluster->new_anchor,nhac đay đu
tên đầy đủ,2,29,TEN_AY_U,Tên đầy đủ,other,TEXT,cluster->new_anchor,ten đay đu
Tên đầy đủ của bạn,1,1244,TEN_AY_U_CUA_BAN,Tên đầy đủ của bạn,other,TEXT,cluster->new_anchor,ten đay đu cua ban
Tên của bạn,1,1238,TEN_CUA_BAN,Tên của bạn,other,TEXT,cluster->new_anchor,ten cua ban
tên của người gửi,3,387,TEN_CUA_NGUOI_GUI,tên của người gửi,other,TEXT,cluster->new_anchor,ten cua nguoi gui
Tên của Người gửi,1,387,TEN_CUA_NGUOI_GUI,tên của người gửi,other,TEXT,cluster->new_anchor,ten cua nguoi gui
Tên của người gửi,1,387,TEN_CUA_NGUOI_GUI,tên của người gửi,other,TEXT,cluster->new_anchor,ten cua nguoi gui
Tên cuối,1,1237,TEN_CUOI,Tên cuối,other,TEXT,cluster->new_anchor,ten cuoi
Tên cuối cùng,3,378,TEN_CUOI_CUNG,Tên cuối cùng,other,TEXT,cluster->new_anchor,ten cuoi cung
Điều cuối cùng,3,378,TEN_CUOI_CUNG,Tên cuối cùng,other,TEXT,cluster->new_anchor,đieu cuoi cung
Điều số Cuối cùng,1,378,TEN_CUOI_CUNG,Tên cuối cùng,other,TEXT,cluster->new_anchor,đieu so cuoi cung
Tên hết hạn,1,1239,TEN_HET_HAN,Tên hết hạn,other,TEXT,cluster->new_anchor,ten het han
Tên định vị Ngân hàng,1,1245,TEN_INH_VI_NGAN_HANG,Tên định vị Ngân hàng,other,TEXT,cluster->new_anchor,ten đinh vi ngan hang
tên kết thúc ngày,1,1324,TEN_KET_THUC_NGAY,tên kết thúc ngày,other,TEXT,cluster->new_anchor,ten ket thuc ngay
Tên liên hệ,2,541,TEN_LIEN_HE,Tên liên hệ,other,TEXT,cluster->new_anchor,ten lien he
Tên số liên hệ,1,541,TEN_LIEN_HE,Tên liên hệ,other,TEXT,cluster->new_anchor,ten so lien he
Điều liên hệ,1,541,TEN_LIEN_HE,Tên liên hệ,other,TEXT,cluster->new_anchor,đieu lien he
tên người dùng,12,128,TEN_NGUOI_DUNG,tên người dùng,other,TEXT,cluster->new_anchor,ten nguoi dung
Tên của người nhận,4,128,TEN_NGUOI_DUNG,tên người dùng,other,TEXT,cluster->new_anchor,ten cua nguoi nhan
